__time,/Target/state.0,/Target/state.1,/Target/state.10,/Target/state.11,/Target/state.2,/Target/state.3,/Target/state.4,/Target/state.5,/Target/state.6,/Target/state.7,/Target/state.8,/Target/state.9,/model_state_calcs/state.0,/model_state_calcs/state.1,/model_state_calcs/state.10,/model_state_calcs/state.11,/model_state_calcs/state.2,/model_state_calcs/state.3,/model_state_calcs/state.4,/model_state_calcs/state.5,/model_state_calcs/state.6,/model_state_calcs/state.7,/model_state_calcs/state.8,/model_state_calcs/state.9,/model_state_calcs0/state.0,/model_state_calcs0/state.1,/model_state_calcs0/state.10,/model_state_calcs0/state.11,/model_state_calcs0/state.2,/model_state_calcs0/state.3,/model_state_calcs0/state.4,/model_state_calcs0/state.5,/model_state_calcs0/state.6,/model_state_calcs0/state.7,/model_state_calcs0/state.8,/model_state_calcs0/state.9,/model_state_calcs2/state.0,/model_state_calcs2/state.1,/model_state_calcs2/state.10,/model_state_calcs2/state.11,/model_state_calcs2/state.2,/model_state_calcs2/state.3,/model_state_calcs2/state.4,/model_state_calcs2/state.5,/model_state_calcs2/state.6,/model_state_calcs2/state.7,/model_state_calcs2/state.8,/model_state_calcs2/state.9,/model_state_calcs3/state.0,/model_state_calcs3/state.1,/model_state_calcs3/state.10,/model_state_calcs3/state.11,/model_state_calcs3/state.2,/model_state_calcs3/state.3,/model_state_calcs3/state.4,/model_state_calcs3/state.5,/model_state_calcs3/state.6,/model_state_calcs3/state.7,/model_state_calcs3/state.8,/model_state_calcs3/state.9,/model_state_calcs4/state.0,/model_state_calcs4/state.1,/model_state_calcs4/state.10,/model_state_calcs4/state.11,/model_state_calcs4/state.2,/model_state_calcs4/state.3,/model_state_calcs4/state.4,/model_state_calcs4/state.5,/model_state_calcs4/state.6,/model_state_calcs4/state.7,/model_state_calcs4/state.8,/model_state_calcs4/state.9,/model_state_calcs5/state.0,/model_state_calcs5/state.1,/model_state_calcs5/state.10,/model_state_calcs5/state.11,/model_state_calcs5/state.2,/model_state_calcs5/state.3,/model_state_calcs5/state.4,/model_state_calcs5/state.5,/model_state_calcs5/state.6,/model_state_calcs5/state.7,/model_state_calcs5/state.8,/model_state_calcs5/state.9,/mpc_solution/pitch,/mpc_solution/roll,/mpc_solution/thrust,/mpc_solution/yaw_rate,/true_state/state.0,/true_state/state.1,/true_state/state.10,/true_state/state.11,/true_state/state.2,/true_state/state.3,/true_state/state.4,/true_state/state.5,/true_state/state.6,/true_state/state.7,/true_state/state.8,/true_state/state.9
1738079383.381274,-0.494736,0.028851,0.000000,0.000000,1.018348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.381457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.057838,0.240700,-0.003386,0.186234,0.123004,0.009536,-0.001729,0.000034,-0.005216,0.012355,0.036814,0.036074
1738079383.390854,-0.494754,0.028848,0.000000,0.000000,1.018362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.390912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.056884,0.240911,0.069341,0.315208,0.122434,0.012400,0.000056,-0.003400,0.012023,0.024307,0.067622,0.128687
1738079383.400571,-0.494775,0.028840,0.000000,0.000000,1.018350,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.400761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.056633,0.240808,-0.035510,0.158205,0.123005,0.010184,-0.000584,0.001047,-0.013629,0.010299,0.057215,-0.063832
1738079383.424170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.364184,2.097138,33804.000000,98.590034,,,,,,,,,,,,
1738079383.424301,,,,,,,,,,,,,-3.055946,0.240881,2.000000,1.720721,0.121855,0.023613,-0.002933,-0.046830,0.036602,0.058716,0.104758,1.999810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.424312,,,,,,,,,,,,,,,,,,,,,,,,,-3.056633,0.240808,-0.035510,0.158205,0.123005,0.010184,-0.000584,0.001047,-0.013629,0.010299,0.057215,-0.063832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.424319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.053763,0.240123,-0.021495,2.000000,0.118588,0.072392,-0.048765,-0.077747,0.144923,0.099480,0.201292,2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.424325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.048905,0.236991,-2.000000,2.000000,0.110551,0.098077,-0.134729,-0.230768,0.251257,0.030398,0.288724,2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.424331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.041393,0.231117,-2.000000,2.000000,0.090933,0.057638,-0.235229,-0.566397,0.349300,-0.094699,0.354634,2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.424337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.029150,0.224672,-2.000000,2.000000,0.054299,-0.028084,-0.353497,-1.000000,0.440767,-0.225460,0.409084,2.000000,,,,,,,,,,,,,,,,
1738079383.424615,-0.494772,0.028840,0.000000,0.000000,1.018317,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.424900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.055920,0.240736,-0.113790,0.216868,0.122951,0.011403,-0.000839,0.000409,-0.007981,-0.004523,0.074902,-0.010796
1738079383.425179,-0.494740,0.028838,0.000000,0.000000,1.018325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.425312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.055303,0.240440,-0.036803,0.243143,0.122915,0.011687,-0.002364,0.000072,-0.007483,0.002619,0.090125,-0.004571
1738079383.430371,-0.494730,0.028844,0.000000,0.000000,1.018332,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.430617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.054771,0.240615,0.042262,0.203314,0.123388,0.011374,-0.000606,0.002888,-0.012967,0.013956,0.095644,-0.036104
1738079383.440755,-0.494761,0.028839,0.000000,0.000000,1.018343,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.440948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.053856,0.240513,0.039717,0.205784,0.123115,0.013448,-0.001032,0.000387,-0.022959,0.015645,0.106221,-0.085225
1738079383.450724,-0.494773,0.028843,0.000000,0.000000,1.018344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.450870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.053196,0.240565,-0.069691,0.194159,0.123391,0.013374,-0.000413,0.001925,-0.024795,-0.000604,0.114573,-0.070671
1738079383.472025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.722740,1.407515,32193.000000,100.650024,,,,,,,,,,,,
1738079383.472165,,,,,,,,,,,,,-3.052508,0.240777,2.000000,1.756674,0.121547,0.021815,0.001097,-0.075646,0.024566,0.047521,0.163345,1.992590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.472175,,,,,,,,,,,,,,,,,,,,,,,,,-3.053196,0.240565,-0.069691,0.194159,0.123391,0.013374,-0.000413,0.001925,-0.024795,-0.000604,0.114573,-0.070671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.472181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.050606,0.240381,-0.021011,2.000000,0.116655,0.067766,-0.039231,-0.115649,0.131701,0.089462,0.260181,2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.472187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.046002,0.238001,-2.000000,2.000000,0.106936,0.092870,-0.122614,-0.262494,0.237262,0.021585,0.348499,2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.472192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.038294,0.233426,-2.000000,2.000000,0.086185,0.054394,-0.226837,-0.583023,0.334681,-0.102558,0.416212,2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.472198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.025262,0.229136,-2.000000,2.000000,0.049404,-0.026426,-0.351070,-1.000000,0.425405,-0.232500,0.472710,2.000000,,,,,,,,,,,,,,,,
1738079383.472451,-0.494778,0.028837,0.000000,0.000000,1.018333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.472679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.052401,0.240599,0.120953,0.172116,0.123454,0.014132,-0.000085,0.001725,-0.035285,0.027685,0.120607,-0.112412
1738079383.472966,-0.494743,0.028855,0.000000,0.000000,1.018319,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.473129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.051515,0.240455,0.143033,0.175254,0.123254,0.015212,-0.000920,0.000006,-0.044999,0.037413,0.129736,-0.136971
1738079383.480705,-0.494738,0.028840,0.000000,0.000000,1.018330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.480842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.050998,0.240409,0.159662,0.209473,0.124013,0.013747,-0.000920,0.004560,-0.007677,0.047336,0.144202,0.128054
1738079383.491138,-0.494770,0.028852,0.000000,0.000000,1.018344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.491457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.050092,0.240537,0.106254,0.184975,0.124194,0.015062,0.000123,0.004276,-0.007041,0.046418,0.150592,0.093452
1738079383.501083,-0.494794,0.028831,0.000000,0.000000,1.018353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.501285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.049272,0.240659,0.166355,0.153196,0.124174,0.015461,0.000819,0.002872,-0.014717,0.061748,0.154545,0.019363
1738079383.527315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.596086,2.305104,37329.000000,98.303055,,,,,,,,,,,,
1738079383.527446,,,,,,,,,,,,,-3.047628,0.241198,2.000000,1.715712,0.124589,0.056618,0.004868,0.018407,0.040232,0.115123,0.202069,2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.527463,,,,,,,,,,,,,,,,,,,,,,,,,-3.049272,0.240659,0.166355,0.153196,0.124174,0.015461,0.000819,0.002872,-0.014717,0.061748,0.154545,0.019363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.527470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.042684,0.242033,-0.021575,2.000000,0.125249,0.142480,-0.033015,0.036935,0.154045,0.155280,0.299322,2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.527475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.033252,0.241959,-2.000000,2.000000,0.123081,0.211707,-0.114895,-0.074027,0.265156,0.085196,0.386398,2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.527481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.020316,0.239971,-2.000000,2.000000,0.111522,0.210112,-0.211561,-0.378510,0.366741,-0.040916,0.450323,2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.527487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.003167,0.237860,-2.000000,2.000000,0.084006,0.154709,-0.316455,-0.803757,0.461400,-0.172674,0.501873,2.000000,,,,,,,,,,,,,,,,
1738079383.527792,-0.494785,0.028840,0.000000,0.000000,1.018351,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.528019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.048028,0.240634,0.108416,0.300469,0.123865,0.018289,0.000422,0.000160,0.023739,0.060409,0.186750,0.244286
1738079383.528332,-0.494752,0.028847,0.000000,0.000000,1.018326,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.528487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.047617,0.240438,0.044495,0.085500,0.124605,0.015266,-0.000879,0.004549,-0.000879,0.055176,0.165945,0.023295
1738079383.530712,-0.494728,0.028855,0.000000,0.000000,1.018323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.530889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.046715,0.240512,0.051562,0.021295,0.124910,0.016097,-0.000176,0.005013,-0.004768,0.058579,0.159519,-0.007030
1738079383.540581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.045623,0.239895,-0.148022,0.155025,0.124718,0.017825,-0.003820,0.002360,0.010739,0.027893,0.182873,0.088121
1738079383.540884,-0.494742,0.028831,0.000000,0.000000,1.018338,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.550650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.044532,0.240469,0.076155,0.002519,0.124825,0.019021,0.000765,0.002295,-0.004970,0.057855,0.165206,-0.032566
1738079383.550856,-0.494769,0.028852,0.000000,0.000000,1.018352,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.569535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.227873,2.741351,36829.000000,89.669884,,,,,,,,,,,,
1738079383.569613,,,,,,,,,,,,,-3.042777,0.240913,2.000000,1.565035,0.124985,0.057584,0.000133,0.008545,0.047846,0.108697,0.205583,2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.569629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.037876,0.241374,-0.024069,2.000000,0.125004,0.139703,-0.042428,0.019217,0.160571,0.148416,0.299242,2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.569635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.028586,0.240677,-2.000000,2.000000,0.121897,0.204044,-0.128266,-0.097686,0.271002,0.077737,0.385794,2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.569642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.015749,0.237990,-2.000000,2.000000,0.109158,0.197540,-0.227832,-0.406178,0.372087,-0.048730,0.449004,2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.569647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.998502,0.235277,-2.000000,2.000000,0.080402,0.138218,-0.335462,-0.833056,0.466411,-0.180751,0.499913,2.000000,,,,,,,,,,,,,,,,
1738079383.569661,,,,,,,,,,,,,,,,,,,,,,,,,-3.044532,0.240469,0.076155,0.002519,0.124825,0.019021,0.000765,0.002295,-0.004970,0.057855,0.165206,-0.032566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.570004,-0.494792,0.028840,0.000000,0.000000,1.018348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.570183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.043401,0.240524,0.100638,-0.106551,0.124637,0.020101,0.000869,0.000479,-0.031069,0.065743,0.147154,-0.179389
1738079383.571054,-0.494776,0.028841,0.000000,0.000000,1.018332,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.571291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.042150,0.240718,0.180957,0.137313,0.124498,0.021577,0.001774,-0.000499,0.031345,0.084161,0.182470,0.248908
1738079383.580968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.041257,0.240722,0.097488,-0.043745,0.124799,0.020461,0.001264,0.001456,-0.007633,0.079297,0.159159,-0.059633
1738079383.581349,-0.494735,0.028846,0.000000,0.000000,1.018318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.590781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.040581,0.240985,0.106965,-0.254042,0.125213,0.018377,0.002460,0.003505,-0.040846,0.085751,0.121923,-0.241022
1738079383.591228,-0.494734,0.028848,0.000000,0.000000,1.018334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.601093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.039087,0.240760,-0.037616,-0.026262,0.124820,0.021827,0.000371,0.000090,0.000159,0.067003,0.147184,0.077318
1738079383.601378,-0.494756,0.028843,0.000000,0.000000,1.018354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.620146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.573530,3.202811,37891.000000,88.020851,,,,,,,,,,,,
1738079383.620287,,,,,,,,,,,,,-3.036998,0.241136,2.000000,1.536254,0.125308,0.065615,-0.003740,0.025322,0.055900,0.114730,0.186492,2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.620302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.031401,0.241389,-0.024545,2.000000,0.126235,0.151262,-0.051493,0.044338,0.169111,0.153729,0.279826,2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.620309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.021203,0.240309,-2.000000,2.000000,0.124300,0.218346,-0.141446,-0.068960,0.279899,0.082292,0.365802,2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.620314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.007503,0.237004,-2.000000,2.000000,0.112941,0.213649,-0.241728,-0.376877,0.381233,-0.044740,0.427873,2.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738079383.620320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.989618,0.233314,-2.000000,2.000000,0.085609,0.155122,-0.347960,-0.804843,0.475888,-0.177225,0.477522,2.000000,,,,,,,,,,,,,,,,
1738079383.620332,,,,,,,,,,,,,,,,,,,,,,,,,-3.039087,0.240760,-0.037616,-0.026262,0.124820,0.021827,0.000371,0.000090,0.000159,0.067003,0.147184,0.077318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
